"filename", "language", "JavaScript", "YAML", "Markdown", "JSON with Comments", "PostCSS", "TypeScript", "vue", "JSON", "HTML", "Docker", "SVG", "Shell Script", "XML", "comment", "blank", "total"
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/checkout/3d-secure/ErrorState.vue", "vue", 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 5, 10, 63
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/checkout/3d-secure/InvalidParamsState.vue", "vue", 0, 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 5, 8, 88
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/checkout/3d-secure/LoadingState.vue", "vue", 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 6, 11, 91
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/checkout/3d-secure/PaymentInfoCard.vue", "vue", 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 4, 12, 74
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/checkout/common/CheckoutDescription.vue", "vue", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/checkout/common/CheckoutTitle.vue", "vue", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/checkout/common/OrderSummaryCard.vue", "vue", 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 0, 0, 19, 142
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/checkout/common/PaymentFrame.vue", "vue", 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 13, 86
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/checkout/pay/AcceptRefundPolicy.vue", "vue", 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 5, 39
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/checkout/pay/DiscountCodeInput.vue", "vue", 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 0, 0, 19, 169
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/checkout/pay/PaymentGrandTotal.vue", "vue", 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 3, 12, 113
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/checkout/pay/PaypalPage.vue", "vue", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 3, 23
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/checkout/pay/PaypalPayment.vue", "vue", 0, 0, 0, 0, 0, 0, 254, 0, 0, 0, 0, 0, 0, 3, 36, 293
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/checkout/pay/SelectedPlanOverview.vue", "vue", 0, 0, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 0, 28, 228
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/checkout/pay/crypto/ChangeCryptoPayment.vue", "vue", 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 9, 68
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/checkout/pay/crypto/CryptoAssetIcon.vue", "vue", 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 3, 35
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/checkout/pay/crypto/CryptoChainIcon.vue", "vue", 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 9, 66
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/checkout/pay/crypto/payment/CryptoPaymentActions.vue", "vue", 0, 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 1, 11, 101
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/checkout/pay/crypto/payment/CryptoPaymentContainer.vue", "vue", 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 14, 95
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/checkout/pay/crypto/payment/CryptoPaymentDetails.vue", "vue", 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 9, 83
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/checkout/pay/crypto/payment/CryptoPaymentForm.vue", "vue", 0, 0, 0, 0, 0, 0, 164, 0, 0, 0, 0, 0, 0, 7, 26, 197
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/checkout/pay/crypto/payment/CryptoPaymentInfo.vue", "vue", 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 7, 57
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/checkout/pay/crypto/payment/CryptoPaymentQr.vue", "vue", 0, 0, 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 2, 17, 140
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/checkout/pay/crypto/payment/CryptoPaymentStatus.vue", "vue", 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 2, 4, 51
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/checkout/pay/crypto/payment/CryptoWalletActions.vue", "vue", 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 9, 81
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/checkout/pay/crypto/request/CryptoAssetSelector.vue", "vue", 0, 0, 0, 0, 0, 0, 138, 0, 0, 0, 0, 0, 0, 0, 21, 159
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/checkout/pay/crypto/request/CryptoRequest.vue", "vue", 0, 0, 0, 0, 0, 0, 145, 0, 0, 0, 0, 0, 0, 0, 24, 169
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/checkout/payment-method/PaymentMethodItem.vue", "vue", 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 3, 27
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/checkout/payment-method/PaymentMethodSelection.vue", "vue", 0, 0, 0, 0, 0, 0, 187, 0, 0, 0, 0, 0, 0, 0, 25, 212
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/checkout/plan/ChangePlanDialog.vue", "vue", 0, 0, 0, 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 14, 142
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/checkout/plan/SelectablePlan.vue", "vue", 0, 0, 0, 0, 0, 0, 190, 0, 0, 0, 0, 0, 0, 0, 27, 217
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/common/AddressAvatar.vue", "vue", 0, 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 3, 16, 94
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/common/AppLogo.vue", "vue", 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 2, 8, 82
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/common/AppShowcaseSlider.vue", "vue", 0, 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 1, 10, 100
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/common/ButtonLink.vue", "vue", 0, 0, 0, 0, 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 13, 124
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/common/Confetti.vue", "vue", 0, 0, 0, 0, 0, 0, 146, 0, 0, 0, 0, 0, 0, 0, 28, 174
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/common/CopyButton.vue", "vue", 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 6, 43
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/common/InputWithCopyButton.vue", "vue", 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 6, 40
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/common/NavigationMenu.vue", "vue", 0, 0, 0, 0, 0, 0, 192, 0, 0, 0, 0, 0, 0, 0, 10, 202
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/common/PageContainer.vue", "vue", 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 3, 44
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/common/PageContent.vue", "vue", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/common/Recaptcha.client.vue", "vue", 0, 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 12, 95
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/common/carousel/Carousel.vue", "vue", 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 3, 42
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/common/carousel/CarouselControls.vue", "vue", 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 7, 40
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/content/ProseA.vue", "vue", 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 2, 26
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/content/ProseH2.vue", "vue", 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 5, 32
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/content/ProseH3.vue", "vue", 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 5, 32
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/content/ProseH5.vue", "vue", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/content/ProseH6.vue", "vue", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/content/ProseHr.vue", "vue", 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/content/ProseLi.vue", "vue", 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 2, 17
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/content/ProseP.vue", "vue", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/content/ProseStrong.vue", "vue", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/content/ProseUl.vue", "vue", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/documents/MarkdownContent.vue", "vue", 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 7, 72
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/download/DownloadDocs.vue", "vue", 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 4, 39
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/download/DownloadHeading.vue", "vue", 0, 0, 0, 0, 0, 0, 189, 0, 0, 0, 0, 0, 0, 0, 15, 204
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/download/DownloadItem.vue", "vue", 0, 0, 0, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 5, 113
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/download/DownloadPreview.vue", "vue", 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/error/GenericError.vue", "vue", 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 5, 29
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/error/NotFoundError.vue", "vue", 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 10, 56
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/footer/FooterIconLinks.vue", "vue", 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 4, 59
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/footer/FooterNavigation.vue", "vue", 0, 0, 0, 0, 0, 0, 127, 0, 0, 0, 0, 0, 0, 0, 6, 133
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/footer/PageFooter.vue", "vue", 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 5, 69
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/header/PageHeader.vue", "vue", 0, 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 10, 102
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/home/DynamicMessageDisplay.vue", "vue", 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 7, 72
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/home/HomeBanner.vue", "vue", 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 4, 80
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/home/PremiumFeatures.vue", "vue", 0, 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 5, 80
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/home/features/FeatureList.vue", "vue", 0, 0, 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 6, 115
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/home/features/details/AppDashboard.vue", "vue", 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 2, 46
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/home/features/details/EvmProtocols.vue", "vue", 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 8, 126
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/home/features/details/HistoryEvents.vue", "vue", 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 4, 65
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/home/features/details/ProfitLossReport.vue", "vue", 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 2, 43
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/home/features/details/SupportedExchangeDetails.vue", "vue", 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 5, 61
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/home/testimonials/Testimonial.vue", "vue", 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 5, 79
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/home/testimonials/TestimonialCarousel.vue", "vue", 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 5, 87
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/home/testimonials/Testimonials.vue", "vue", 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 4, 30
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/icons/BlueskyIcon.vue", "vue", 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 2, 15
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/icons/FarcasterIcon.vue", "vue", 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 2, 17
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/icons/TwitterIcon.vue", "vue", 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 2, 15
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/icons/WhatsAppIcon.vue", "vue", 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 2, 15
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/integration/IntegrationDetails.vue", "vue", 0, 0, 0, 0, 0, 0, 170, 0, 0, 0, 0, 0, 0, 0, 16, 186
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/jobs/JobDescription.vue", "vue", 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 3, 35
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/jobs/JobDetail.vue", "vue", 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 9, 74
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/jobs/JobTag.vue", "vue", 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 6, 41
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/oauth/OAuthPage.vue", "vue", 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 14, 132
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/pricings/PricingFeatureItem.vue", "vue", 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 1, 13
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/pricings/PricingHeading.vue", "vue", 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 3, 18
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/pricings/PricingPeriodTab.vue", "vue", 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 12, 75
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/pricings/PricingSection.vue", "vue", 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 4, 9, 74
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/pricings/PricingTable.vue", "vue", 0, 0, 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 5, 122
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/pricings/PricingTableButton.vue", "vue", 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 10, 71
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/pricings/PricingTableCell.vue", "vue", 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 2, 41
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/pricings/PricingTabs.vue", "vue", 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 7, 103
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/pricings/PricingTierComparison.vue", "vue", 0, 0, 0, 0, 0, 0, 172, 0, 0, 0, 0, 0, 0, 0, 30, 202
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/pricings/PricingTierComparisonSkeleton.vue", "vue", 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 1, 41
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/pricings/type.ts", "TypeScript", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 5, 20
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/pricings/utils.ts", "TypeScript", 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 10, 39
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/products/ProductsAnalytics.vue", "vue", 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 3, 75
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/products/ProductsBlocks.vue", "vue", 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 3, 52
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/products/ProductsButtons.vue", "vue", 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 10, 79
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/products/ProductsFooter.vue", "vue", 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 3, 17
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/products/ProductsHeading.vue", "vue", 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 3, 25
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/products/ProductsLimits.vue", "vue", 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 3, 75
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/products/ProductsMoneriumAndSync.vue", "vue", 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 4, 62
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/products/ProductsTimeframe.vue", "vue", 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 3, 57
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/products/ProductsUnlockNudge.vue", "vue", 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 3, 35
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/sponsor/MintBenefitsInfo.vue", "vue", 0, 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 1, 9, 87
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/sponsor/MintButton.vue", "vue", 0, 0, 0, 0, 0, 0, 130, 0, 0, 0, 0, 0, 0, 3, 10, 143
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/sponsor/MintCurrencySelection.vue", "vue", 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 7, 70
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/sponsor/MintNftImage.vue", "vue", 0, 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 8, 85
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/sponsor/MintSuccessDialog.vue", "vue", 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 13, 117
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/sponsor/MintTierSelection.vue", "vue", 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 6, 71
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/sponsor/NftSubmissionForm.vue", "vue", 0, 0, 0, 0, 0, 0, 621, 0, 0, 0, 0, 0, 0, 0, 81, 702
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/sponsor/NftSubmissionItem.vue", "vue", 0, 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 6, 91
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/sponsor/NftSubmissionItemChips.vue", "vue", 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 6, 56
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/sponsor/NftSubmissionsList.vue", "vue", 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 14, 136
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/sponsor/SponsorWalletConnectionCard.vue", "vue", 0, 0, 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 10, 113
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/values/ValueBody.vue", "vue", 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 3, 73
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/values/ValueBodyItem.vue", "vue", 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 2, 26
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/values/ValueContact.vue", "vue", 0, 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 5, 94
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/values/ValueHeading.vue", "vue", 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 2, 17
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/components/values/ValueVision.vue", "vue", 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 4, 61
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/composables/account/use-account-api.ts", "TypeScript", 0, 0, 0, 0, 0, 211, 0, 0, 0, 0, 0, 0, 0, 22, 18, 251
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/composables/account/use-api-keys.ts", "TypeScript", 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 6, 44
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/composables/account/use-auth-api.ts", "TypeScript", 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 10, 5, 57
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/composables/account/use-auto-logout.ts", "TypeScript", 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/composables/account/use-oauth.ts", "TypeScript", 0, 0, 0, 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 21, 23, 156
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/composables/account/use-pkce.ts", "TypeScript", 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 21, 9, 81
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/composables/account/use-profile-update.ts", "TypeScript", 0, 0, 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 3, 14, 75
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/composables/account/use-referral-code.ts", "TypeScript", 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 6, 10, 108
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/composables/account/use-user-devices.ts", "TypeScript", 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 9, 87
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/composables/account/use-user-payments.ts", "TypeScript", 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 7, 52
"/Users/tekoracle/Desktop/OTUTU/frontend/packages/website/app/composables/checkout/use-braintree-client.ts", "TypeScript", 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 11, 12, 97
